track,artist,track_clean,artist_clean,final_emotion,reason
Intro: In Dreams,Destroy All Monsters,intro in dreams,destroy all monsters,fear,Already processed
"Brainticket, Part II",Brainticket,brainticket part ii,brainticket,fear,Already processed
Monster Of The Crypt,KrazyBen,monster of the crypt,krazyben,fear,Already processed
News Is Often Scary,Robh Hokum,news is often scary,robh hokum,fear,Already processed
Cloaco of Croakers (Kero Sewers),Shaun Carley,cloaco of croakers kero sewers,shaun carley,fear,Already processed
the rake,Marissa Nadler,the rake,marissa nadler,fear,Already processed
evil cats,Ashbrg,evil cats,ashbrg,fear,Already processed
Dead Waters,Twilight Alliance,dead waters,twilight alliance,fear,Already processed
Des Vetters Eckfenster,Meri von KleinSmid,des vetters eckfenster,meri von kleinsmid,fear,Already processed
There Are People in the Clouds,The Sound Of Urchin,there are people in the clouds,the sound of urchin,fear,Already processed
Creep,Beefok,creep,beefok,fear,Already processed
Teilmenge 22,Asmus Tietchens,teilmenge 22,asmus tietchens,fear,Already processed
Mouth of the mountain,Later Stoned Day,mouth of the mountain,later stoned day,fear,Already processed
Altaïs,Altaïs,altaïs,altaïs,fear,Already processed
Kanon,Krzysztof Penderecki,kanon,krzysztof penderecki,fear,Already processed
Last Call For Liquid Courage # Strange Hours,Recoil,last call for liquid courage strange hours,recoil,fear,Already processed
Passage To Arcturo,Kevin Drumm,passage to arcturo,kevin drumm,fear,Already processed
Harmoniums,Skerror,harmoniums,skerror,fear,Already processed
Die Strafe Am Kreuz Ich Schreibe Eine Bibel In Blut,Amen Ra,die strafe am kreuz ich schreibe eine bibel in blut,amen ra,fear,Already processed
Suspiria Theme,Goblin,suspiria theme,goblin,fear,Already processed
Han the Brave,Broken Hearts on Ice,han the brave,broken hearts on ice,fear,Already processed
33 Percent (Technology Scum Remix),Pivot,percent technology scum remix,pivot,fear,Already processed
Separation,My Boyfriend the Pilot,separation,my boyfriend the pilot,fear,Already processed
Body Double (1984): Claustrophoby,Pino Donaggio,body double 1984 claustrophoby,pino donaggio,fear,Already processed
"Theme from ""Rosemary's Baby""",Robert Walsh,theme from rosemarys baby,robert walsh,fear,Already processed
Vortexian Waltz,Wisteriax vs. Fred Yarm,vortexian waltz,wisteriax vs fred yarm,fear,Already processed
Brave Nation,Blisargon Demogoron & Tryambaka,brave nation,blisargon demogoron tryambaka,fear,Already processed
in a forest,End of the Day,in a forest,end of the day,fear,Already processed
Rituel,Cyril M.,rituel,cyril m,fear,Already processed
Mirrorgate - Southern Oracle,Klaus Doldinger and Giorgio Moroder,mirrorgate southern oracle,klaus doldinger and giorgio moroder,fear,Already processed
Gaze,Aube,gaze,aube,fear,Already processed
Unearthly Delights,Lydia Lunch,unearthly delights,lydia lunch,fear,Already processed
Sidéral,Ovro,sidéral,ovro,fear,Already processed
Admira & Bosko,mentalEscape,admira bosko,mentalescape,fear,Already processed
Le Coq Megalo,Naing Naing,le coq megalo,naing naing,fear,Already processed
Una Notte sul Monte Calvo,Modest Petrovich Mussorgsky,una notte sul monte calvo,modest petrovich mussorgsky,fear,Already processed
Utrenja Ewangelia,Krzysztof Penderecki,utrenja ewangelia,krzysztof penderecki,fear,Already processed
My Brain Surgeon Has Parkinson's Disease,Dead Kid Harvester,my brain surgeon has parkinsons disease,dead kid harvester,fear,Already processed
Tormented Souls,Grimoracle,tormented souls,grimoracle,fear,Already processed
Electronic Love,Bridge Underwater,electronic love,bridge underwater,fear,Already processed
Urban Legend,Christopher Young,urban legend,christopher young,fear,Already processed
A Sick Gum Chewing Genius,Bridge Underwater,a sick gum chewing genius,bridge underwater,fear,Already processed
Avengelist,Edward Ka-Spel,avengelist,edward kaspel,fear,Already processed
Midnight Witch,Nehoryn,midnight witch,nehoryn,fear,Already processed
Nocturnal Nail Clipping,Frags,nocturnal nail clipping,frags,fear,Already processed
Movie tension,DoubleUIM,movie tension,doubleuim,fear,Already processed
Halloween TV Commercial,"Tommy Lee Wallace, Alan Howarth",halloween tv commercial,tommy lee wallace alan howarth,fear,Already processed
don't have children.,mishap Crew,dont have children,mishap crew,fear,Already processed
Tavern 100,Scanner,tavern 100,scanner,fear,Already processed
"Matches make a city, miniature.",Newer Not,matches make a city miniature,newer not,fear,Already processed
Damnatus In Aeternum,Antonius Rex,damnatus in aeternum,antonius rex,fear,Already processed
Everbody Loves The Clown,Nirvana,everbody loves the clown,nirvana,fear,Already processed
Schizophrenia,Meri von KleinSmid,schizophrenia,meri von kleinsmid,fear,Already processed
Леди Ван дер Лоо,Александр Ф. Скляр,леди ван дер лоо,александр ф скляр,fear,Already processed
2nd Murder,Elia Cmiral,nd murder,elia cmiral,fear,Already processed
Lo2r,Fieldtriqp,lo2r,fieldtriqp,fear,Already processed
Shape Attack,Alan Howarth,shape attack,alan howarth,fear,Already processed
Study #3 (Tears and Fears),Matthew Reid,study 3 tears and fears,matthew reid,fear,Already processed
Mission: Delete the Orgasm (Rubber Dance),Kroakers,mission delete the orgasm rubber dance,kroakers,fear,Already processed
Campfire - Hungry Ghost,Meredith Monk,campfire hungry ghost,meredith monk,fear,Already processed
i'm scared,Bad Credit,im scared,bad credit,fear,Already processed
10:30 Returns to the Bedroom (Reprise),Soft Machine,30 returns to the bedroom reprise,soft machine,fear,Already processed
Rock Song,Bette Dillinger,rock song,bette dillinger,fear,Already processed
Shikyo,Christopher Young,shikyo,christopher young,fear,Already processed
variation no 8,Melissa Grey,variation no 8,melissa grey,fear,Already processed
Night Watch,Skerror,night watch,skerror,fear,Already processed
Macchie Solari [*],John Zorn,macchie solari ,john zorn,fear,Already processed
Pretend You're Dead,Danny & The Nightmares,pretend youre dead,danny the nightmares,fear,Already processed
Rubber Dance,Kroakers,rubber dance,kroakers,fear,Already processed
final,icespringbreaker,final,icespringbreaker,fear,Already processed
Ведьма,Александр Ф. Скляр,ведьма,александр ф скляр,fear,Already processed
Rainy Day Song 6,Bridge Underwater,rainy day song 6,bridge underwater,fear,Already processed
Burst Out,Astaron,burst out,astaron,fear,Already processed
In Shadows,Kevin Kerrigan,in shadows,kevin kerrigan,fear,Already processed
Spirit x,JCK,spirit x,jck,fear,Already processed
Taken (To Dream Of Shadows),The Serenity Vortex,taken to dream of shadows,the serenity vortex,fear,Already processed
Darting Eyes,Mackenzie Owen,darting eyes,mackenzie owen,fear,Already processed
Distraction,Bella Noir,distraction,bella noir,fear,Already processed
Dream Sequence With An Alien,Bridge Underwater,dream sequence with an alien,bridge underwater,fear,Already processed
The Story of the Stairs,Jeffrey Letterly,the story of the stairs,jeffrey letterly,fear,Already processed
Ókpas,Krypton,ókpas,krypton,fear,Already processed
In a Hotel Room,"Carla Kihlstedt, Matthias Bossi & Shahzad Ismaily",in a hotel room,carla kihlstedt matthias bossi shahzad ismaily,fear,Already processed
Dialóg,Collegium Musicum,dialóg,collegium musicum,fear,Already processed
Inactivity Bear,Bloopmongler,inactivity bear,bloopmongler,fear,Already processed
Exorcise My Freedom,Sorhiel,exorcise my freedom,sorhiel,fear,Already processed
Gill Wing Apparatus,Skerror,gill wing apparatus,skerror,fear,Already processed
Sevan,Michael Fahres,sevan,michael fahres,fear,Already processed
Histoire de...,Amnis,histoire de,amnis,fear,Already processed
One Eye Looks North,Pengo,one eye looks north,pengo,fear,Already processed
The King of Pointland,Facial Vision,the king of pointland,facial vision,fear,Already processed
Madeleine (Original Mix),Adultnapper,madeleine original mix,adultnapper,fear,Already processed
Karussell,Doc,karussell,doc,fear,Already processed
"As A Warrior, I Could Have Danced All Night",Norscq,as a warrior i could have danced all night,norscq,fear,Already processed
The Thing Theme,Ennio Morricone,the thing theme,ennio morricone,fear,Already processed
I Spit on Your Grave,Sorhiel,i spit on your grave,sorhiel,fear,Already processed
Move Through the Blood Moor,Electric Autopsy,move through the blood moor,electric autopsy,fear,Already processed
Sick Vampire,Buddhuza,sick vampire,buddhuza,fear,Already processed
Symbol of Fury,Sorhiel,symbol of fury,sorhiel,fear,Already processed
"Story Of An Alcoholic Father... ""Something's Happened To Daddy""",Lil' Markie,story of an alcoholic father somethings happened to daddy,lil markie,fear,Already processed
Three Places,Paul Cantrell,three places,paul cantrell,fear,Already processed
Solace in Static,Mackenzie Owen,solace in static,mackenzie owen,fear,Already processed
Крики слепого,Александр Ф. Скляр,крики слепого,александр ф скляр,fear,Already processed
Alienated,Dokter Bob,alienated,dokter bob,fear,Already processed
May 15 - Information Overload,John Micah Rapp,may 15 information overload,john micah rapp,fear,Already processed
Taken Away,Aetherius,taken away,aetherius,fear,Already processed
They are not all bad,Didier Super,they are not all bad,didier super,fear,Already processed
DJ Zick - Suicide,DJ Zick Finland,dj zick suicide,dj zick finland,fear,Already processed
Saturn Circuit Race,Skerror,saturn circuit race,skerror,fear,Already processed
mixing match,seeing ear dog,mixing match,seeing ear dog,fear,Already processed
Main Titles,Eighty Four,main titles,eighty four,fear,Already processed
The Last Time I Saw You,Loop!station,the last time i saw you,loopstation,fear,Already processed
Knocking On Door,Sound Effects Library,knocking on door,sound effects library,fear,Already processed
Halloween (album version),Keshco,halloween album version,keshco,fear,Already processed
Sane Citizen,Doug Sharp,sane citizen,doug sharp,fear,Already processed
Shadow People,Big Sky Builders,shadow people,big sky builders,fear,Already processed
La Explosión,Iconoclasta,la explosión,iconoclasta,fear,Already processed
The Void,Fist in Fetus,the void,fist in fetus,fear,Already processed
Mimic Pot,Skerror,mimic pot,skerror,fear,Already processed
Fake - Personal Vengeance,Krapo,fake personal vengeance,krapo,fear,Already processed
Desperate Struggle,Sorhiel,desperate struggle,sorhiel,fear,Already processed
Beware the Friendly Stranger,Boards of Canada,beware the friendly stranger,boards of canada,fear,Already processed
Evil Dub,Trentemøller,evil dub,trentemøller,fear,Already processed
Sleep Dealer,Oneohtrix Point Never,sleep dealer,oneohtrix point never,fear,Already processed
sis around the sándmill,Avey Tare & Kría Brekkan,sis around the sándmill,avey tare kría brekkan,fear,Already processed
What Would They Know,Liars,what would they know,liars,fear,Already processed
Laika's Journey,Max Richter,laikas journey,max richter,fear,Already processed
Flint March,Brian Eno,flint march,brian eno,fear,Already processed
Redrum,Tom Waits,redrum,tom waits,fear,Already processed
Hammer Without a Master,Broadcast,hammer without a master,broadcast,fear,Already processed
Dead the Long Year,Broadcast,dead the long year,broadcast,fear,Already processed
A Silhoutte of Doom,Ennio Morricone,a silhoutte of doom,ennio morricone,fear,Already processed
Calcium Needles,Brian Eno,calcium needles,brian eno,fear,Already processed
Raider Prelude,Steven Wilson,raider prelude,steven wilson,fear,Already processed
Late Anthropocene,Brian Eno,late anthropocene,brian eno,fear,Already processed
C,Labradford,c,labradford,fear,Already processed
Gollum's Villainy,Howard Shore,gollums villainy,howard shore,fear,Already processed
With the Flies,Trent Reznor and Atticus Ross,with the flies,trent reznor and atticus ross,fear,Already processed
Evil Rabbit,Roots Manuva,evil rabbit,roots manuva,fear,Already processed
Hyena,The Cinematic Orchestra,hyena,the cinematic orchestra,fear,Already processed
Sonic Attack,Hawkwind,sonic attack,hawkwind,fear,Already processed
Nick's Boogie,Pink Floyd,nicks boogie,pink floyd,fear,Already processed
Hechicero Del Bosque,Hṛṣṭa,hechicero del bosque,hṛṣṭa,fear,Already processed
Hi Energy Proton Accelerator,Cliff Martinez,hi energy proton accelerator,cliff martinez,fear,Already processed
Vertrauen III,Tindersticks,vertrauen iii,tindersticks,fear,Already processed
Adorned,Grouper,adorned,grouper,fear,Already processed
Jitterbug,Angelo Badalamenti,jitterbug,angelo badalamenti,fear,Already processed
Medicine Man,The Residents,medicine man,the residents,fear,Already processed
Starr,oOoOO,starr,ooooo,fear,Already processed
Universal Band Silhouette,Jan Jelinek,universal band silhouette,jan jelinek,fear,Already processed
The Flower,Sun City Girls,the flower,sun city girls,fear,Already processed
Annie's Box (alt. vocal),The Knife,annies box alt vocal,the knife,fear,Already processed
I Was Deep in a Dream and I Didn't Know It,Colleen,i was deep in a dream and i didnt know it,colleen,fear,Already processed
Under The Sun,Bowery Electric,under the sun,bowery electric,fear,Already processed
Flood Victim,Pavement,flood victim,pavement,fear,Already processed
Hagia Sophia,Secret Chiefs 3,hagia sophia,secret chiefs 3,fear,Already processed
Tea Stain,Tindersticks,tea stain,tindersticks,fear,Already processed
Falling (Vocal by Julee Cruise),Angelo Badalamenti,falling vocal by julee cruise,angelo badalamenti,fear,Already processed
Thrash Altenessen,Bohren & der Club of Gore,thrash altenessen,bohren der club of gore,fear,Already processed
Two Ocean Plateau,Biosphere,two ocean plateau,biosphere,fear,Already processed
Mutilation Colony,Squarepusher,mutilation colony,squarepusher,fear,Already processed
Frozen,Nils Petter Molvær,frozen,nils petter molvær,fear,Already processed
As,Goldmund,as,goldmund,fear,Already processed
HR 8938 Cephei,deadmau5,hr 8938 cephei,deadmau5,fear,Already processed
Polycoulrophon,Bibio,polycoulrophon,bibio,fear,Already processed
Struck with Deer Lungs,Huerco S.,struck with deer lungs,huerco s,fear,Already processed
Dolls' Polyphony,芸能山城組,dolls polyphony,芸能山城組,fear,Already processed
