track,artist,track_clean,artist_clean,final_emotion,reason
Dream Sequence With An Alien,Bridge Underwater,dream sequence with an alien,bridge underwater,fear,LYRICS_NOT_FOUND
The Story of the Stairs,Jeffrey Letterly,the story of the stairs,jeffrey letterly,fear,LYRICS_NOT_FOUND
Ókpas,Krypton,ókpas,krypton,fear,LYRICS_NOT_FOUND
In a Hotel Room,"Carla Kihlstedt, Matthias Bossi & Shahzad Ismaily",in a hotel room,carla kihlstedt matthias bossi shahzad ismaily,fear,LYRICS_NOT_FOUND
Dialóg,Collegium Musicum,dialóg,collegium musicum,fear,LYRICS_NOT_FOUND
Inactivity Bear,Bloopmongler,inactivity bear,bloopmongler,fear,LYRICS_NOT_FOUND
Exorcise My Freedom,Sorhiel,exorcise my freedom,sorhiel,fear,LYRICS_NOT_FOUND
Gill Wing Apparatus,Skerror,gill wing apparatus,skerror,fear,LYRICS_NOT_FOUND
Histoire de...,Amnis,histoire de,amnis,fear,LYRICS_NOT_FOUND
One Eye Looks North,Pengo,one eye looks north,pengo,fear,LYRICS_NOT_FOUND
The King of Pointland,Facial Vision,the king of pointland,facial vision,fear,LYRICS_NOT_FOUND
Madeleine (Original Mix),Adultnapper,madeleine original mix,adultnapper,fear,LYRICS_NOT_FOUND
Karussell,Doc,karussell,doc,fear,LYRICS_NOT_FOUND
"As A Warrior, I Could Have Danced All Night",Norscq,as a warrior i could have danced all night,norscq,fear,LYRICS_NOT_FOUND
The Thing Theme,Ennio Morricone,the thing theme,ennio morricone,fear,LYRICS_NOT_FOUND
I Spit on Your Grave,Sorhiel,i spit on your grave,sorhiel,fear,LYRICS_NOT_FOUND
Move Through the Blood Moor,Electric Autopsy,move through the blood moor,electric autopsy,fear,LYRICS_NOT_FOUND
Sick Vampire,Buddhuza,sick vampire,buddhuza,fear,LYRICS_NOT_FOUND
Symbol of Fury,Sorhiel,symbol of fury,sorhiel,fear,LYRICS_NOT_FOUND
"Story Of An Alcoholic Father... ""Something's Happened To Daddy""",Lil' Markie,story of an alcoholic father somethings happened to daddy,lil markie,fear,LYRICS_NOT_FOUND
Three Places,Paul Cantrell,three places,paul cantrell,fear,LYRICS_NOT_FOUND
Solace in Static,Mackenzie Owen,solace in static,mackenzie owen,fear,LYRICS_NOT_FOUND
Крики слепого,Александр Ф. Скляр,крики слепого,александр ф скляр,fear,LYRICS_NOT_FOUND
Alienated,Dokter Bob,alienated,dokter bob,fear,LYRICS_NOT_FOUND
May 15 - Information Overload,John Micah Rapp,may 15 information overload,john micah rapp,fear,LYRICS_NOT_FOUND
Taken Away,Aetherius,taken away,aetherius,fear,LYRICS_NOT_FOUND
They are not all bad,Didier Super,they are not all bad,didier super,fear,LYRICS_NOT_FOUND
DJ Zick - Suicide,DJ Zick Finland,dj zick suicide,dj zick finland,fear,LYRICS_NOT_FOUND
Saturn Circuit Race,Skerror,saturn circuit race,skerror,fear,LYRICS_NOT_FOUND
mixing match,seeing ear dog,mixing match,seeing ear dog,fear,LYRICS_NOT_FOUND
Main Titles,Eighty Four,main titles,eighty four,fear,LYRICS_NOT_FOUND
The Last Time I Saw You,Loop!station,the last time i saw you,loopstation,fear,LYRICS_NOT_FOUND
Knocking On Door,Sound Effects Library,knocking on door,sound effects library,fear,LYRICS_NOT_FOUND
Halloween (album version),Keshco,halloween album version,keshco,fear,LYRICS_NOT_FOUND
Sane Citizen,Doug Sharp,sane citizen,doug sharp,fear,LYRICS_NOT_FOUND
Shadow People,Big Sky Builders,shadow people,big sky builders,fear,LYRICS_NOT_FOUND
La Explosión,Iconoclasta,la explosión,iconoclasta,fear,LYRICS_NOT_FOUND
The Void,Fist in Fetus,the void,fist in fetus,fear,LYRICS_NOT_FOUND
Mimic Pot,Skerror,mimic pot,skerror,fear,LYRICS_NOT_FOUND
Fake - Personal Vengeance,Krapo,fake personal vengeance,krapo,fear,LYRICS_NOT_FOUND
Desperate Struggle,Sorhiel,desperate struggle,sorhiel,fear,LYRICS_NOT_FOUND
Beware the Friendly Stranger,Boards of Canada,beware the friendly stranger,boards of canada,fear,LYRICS_NOT_FOUND
Evil Dub,Trentemøller,evil dub,trentemøller,fear,LYRICS_NOT_FOUND
Laika's Journey,Max Richter,laikas journey,max richter,fear,LYRICS_NOT_FOUND
Flint March,Brian Eno,flint march,brian eno,fear,LYRICS_NOT_FOUND
Redrum,Tom Waits,redrum,tom waits,fear,LYRICS_NOT_FOUND
Hammer Without a Master,Broadcast,hammer without a master,broadcast,fear,LYRICS_NOT_FOUND
Dead the Long Year,Broadcast,dead the long year,broadcast,fear,LYRICS_NOT_FOUND
A Silhoutte of Doom,Ennio Morricone,a silhoutte of doom,ennio morricone,fear,LYRICS_NOT_FOUND
Calcium Needles,Brian Eno,calcium needles,brian eno,fear,LYRICS_NOT_FOUND
Raider Prelude,Steven Wilson,raider prelude,steven wilson,fear,LYRICS_NOT_FOUND
Late Anthropocene,Brian Eno,late anthropocene,brian eno,fear,LYRICS_NOT_FOUND
C,Labradford,c,labradford,fear,LYRICS_NOT_FOUND
Gollum's Villainy,Howard Shore,gollums villainy,howard shore,fear,LYRICS_NOT_FOUND
With the Flies,Trent Reznor and Atticus Ross,with the flies,trent reznor and atticus ross,fear,LYRICS_NOT_FOUND
Hyena,The Cinematic Orchestra,hyena,the cinematic orchestra,fear,LYRICS_NOT_FOUND
Nick's Boogie,Pink Floyd,nicks boogie,pink floyd,fear,LYRICS_NOT_FOUND
Hechicero Del Bosque,Hṛṣṭa,hechicero del bosque,hṛṣṭa,fear,LYRICS_NOT_FOUND
Hi Energy Proton Accelerator,Cliff Martinez,hi energy proton accelerator,cliff martinez,fear,LYRICS_NOT_FOUND
Vertrauen III,Tindersticks,vertrauen iii,tindersticks,fear,LYRICS_NOT_FOUND
Adorned,Grouper,adorned,grouper,fear,LYRICS_NOT_FOUND
Jitterbug,Angelo Badalamenti,jitterbug,angelo badalamenti,fear,LYRICS_NOT_FOUND
Medicine Man,The Residents,medicine man,the residents,fear,LYRICS_NOT_FOUND
Starr,oOoOO,starr,ooooo,fear,LYRICS_NOT_FOUND
Universal Band Silhouette,Jan Jelinek,universal band silhouette,jan jelinek,fear,LYRICS_NOT_FOUND
I Was Deep in a Dream and I Didn't Know It,Colleen,i was deep in a dream and i didnt know it,colleen,fear,LYRICS_NOT_FOUND
Under The Sun,Bowery Electric,under the sun,bowery electric,fear,LYRICS_NOT_FOUND
Flood Victim,Pavement,flood victim,pavement,fear,LYRICS_NOT_FOUND
Hagia Sophia,Secret Chiefs 3,hagia sophia,secret chiefs 3,fear,LYRICS_NOT_FOUND
Tea Stain,Tindersticks,tea stain,tindersticks,fear,LYRICS_NOT_FOUND
Falling (Vocal by Julee Cruise),Angelo Badalamenti,falling vocal by julee cruise,angelo badalamenti,fear,LYRICS_NOT_FOUND
Thrash Altenessen,Bohren & der Club of Gore,thrash altenessen,bohren der club of gore,fear,LYRICS_NOT_FOUND
Two Ocean Plateau,Biosphere,two ocean plateau,biosphere,fear,LYRICS_NOT_FOUND
Mutilation Colony,Squarepusher,mutilation colony,squarepusher,fear,LYRICS_NOT_FOUND
Frozen,Nils Petter Molvær,frozen,nils petter molvær,fear,LYRICS_NOT_FOUND
HR 8938 Cephei,deadmau5,hr 8938 cephei,deadmau5,fear,LYRICS_NOT_FOUND
Polycoulrophon,Bibio,polycoulrophon,bibio,fear,LYRICS_NOT_FOUND
Struck with Deer Lungs,Huerco S.,struck with deer lungs,huerco s,fear,LYRICS_NOT_FOUND
Dolls' Polyphony,芸能山城組,dolls polyphony,芸能山城組,fear,LYRICS_NOT_FOUND
Lost Images,Lawrence,lost images,lawrence,fear,LYRICS_NOT_FOUND
The Clothesline And The Silver Birch,Bibio,the clothesline and the silver birch,bibio,fear,LYRICS_NOT_FOUND
6am Sedna,Lostep,am sedna,lostep,fear,LYRICS_NOT_FOUND
II. Cordes a vide,György Ligeti,ii cordes a vide,györgy ligeti,fear,LYRICS_NOT_FOUND
A Fool Persists,Infinite Body,a fool persists,infinite body,fear,LYRICS_NOT_FOUND
Diner,Angelo Badalamenti,diner,angelo badalamenti,fear,LYRICS_NOT_FOUND
Helpless,Hilmar Örn Hilmarsson & Sigur Rós,helpless,hilmar örn hilmarsson sigur rós,fear,LYRICS_NOT_FOUND
Rocker Switch,Benny Page,rocker switch,benny page,fear,LYRICS_NOT_FOUND
The Indestructible Drop,Secret Chiefs 3,the indestructible drop,secret chiefs 3,fear,LYRICS_NOT_FOUND
Ashes Is White,Pocahaunted,ashes is white,pocahaunted,fear,LYRICS_NOT_FOUND
Rotting Flesh Bags,Luke Vibert,rotting flesh bags,luke vibert,fear,LYRICS_NOT_FOUND
In Search of the Divine,Arcana,in search of the divine,arcana,fear,LYRICS_NOT_FOUND
Astral Dustbin Dirge,Nurse With Wound,astral dustbin dirge,nurse with wound,fear,LYRICS_NOT_FOUND
Sorriso,志方あきこ,sorriso,志方あきこ,fear,LYRICS_NOT_FOUND
Tabula Rasa,Nils Petter Molvær,tabula rasa,nils petter molvær,fear,LYRICS_NOT_FOUND
On The Map,Peter Gabriel,on the map,peter gabriel,fear,LYRICS_NOT_FOUND
Kopfstand,Golden Boy with Miss Kittin,kopfstand,golden boy with miss kittin,fear,LYRICS_NOT_FOUND
I Am Watching You,Noisuf-X,i am watching you,noisufx,fear,LYRICS_NOT_FOUND
Easy on the Bones,Svarte Greiner,easy on the bones,svarte greiner,fear,LYRICS_NOT_FOUND
Invocation,Boyd Rice and Friends,invocation,boyd rice and friends,fear,LYRICS_NOT_FOUND
Krolok,:Wumpscut:,krolok,wumpscut,fear,LYRICS_NOT_FOUND
Further Harm,The Black Dog,further harm,the black dog,fear,LYRICS_NOT_FOUND
Sonata XI,John Cage,sonata xi,john cage,fear,LYRICS_NOT_FOUND
Low Rider,Dirty Beaches,low rider,dirty beaches,fear,LYRICS_NOT_FOUND
Coracoid Process,Kangding Ray,coracoid process,kangding ray,fear,LYRICS_NOT_FOUND
Waking Up,Piano Magic,waking up,piano magic,fear,LYRICS_NOT_FOUND
Sorbet aux ongles,Igorrr,sorbet aux ongles,igorrr,fear,LYRICS_NOT_FOUND
Kirlian Photograph,Cabaret Voltaire,kirlian photograph,cabaret voltaire,fear,LYRICS_NOT_FOUND
The other side in blood (SE),Moi dix Mois,the other side in blood se,moi dix mois,fear,LYRICS_NOT_FOUND
When Beads Spell Power Leaf,Brightblack Morning Light,when beads spell power leaf,brightblack morning light,fear,LYRICS_NOT_FOUND
Casual Friday,Black Leotard Front,casual friday,black leotard front,fear,LYRICS_NOT_FOUND
Ghost in the fire,KingBathmat,ghost in the fire,kingbathmat,fear,LYRICS_NOT_FOUND
A Different Kind Of Function,Hangedup,a different kind of function,hangedup,fear,LYRICS_NOT_FOUND
A Pleasure Without End,Amduscia,a pleasure without end,amduscia,fear,LYRICS_NOT_FOUND
Stealing The Children,Peter Gabriel,stealing the children,peter gabriel,fear,LYRICS_NOT_FOUND
Challenger,Burning Star Core,challenger,burning star core,fear,LYRICS_NOT_FOUND
Assault on Precinct 13 (Main Title),John Carpenter,assault on precinct 13 main title,john carpenter,fear,LYRICS_NOT_FOUND
Callate El Hocico,Hocico,callate el hocico,hocico,fear,LYRICS_NOT_FOUND
Aurora,Amber Asylum,aurora,amber asylum,fear,LYRICS_NOT_FOUND
Switch of the Sun in You,Tujiko Noriko,switch of the sun in you,tujiko noriko,fear,LYRICS_NOT_FOUND
Tama,坂本龍一,tama,坂本龍一,fear,LYRICS_NOT_FOUND
"Symphony of the Living Dead, Part II",Zombie Girl,symphony of the living dead part ii,zombie girl,fear,LYRICS_NOT_FOUND
Zn Zero,Plaid,zn zero,plaid,fear,LYRICS_NOT_FOUND
Hopewell (Devil),Huerco S.,hopewell devil,huerco s,fear,LYRICS_NOT_FOUND
You Sail On,Rivulets,you sail on,rivulets,fear,LYRICS_NOT_FOUND
<<<F△i†H>>,✝ DE△D VIRGIN ✝,fih, ded virgin ,fear,LYRICS_NOT_FOUND
Haunted Nursery,Midnight Syndicate,haunted nursery,midnight syndicate,fear,LYRICS_NOT_FOUND
Access Codes,Phlogiston,access codes,phlogiston,fear,LYRICS_NOT_FOUND
Beneath Bricks and Books,Arms and Sleepers,beneath bricks and books,arms and sleepers,fear,LYRICS_NOT_FOUND
The Visage Of Evil,Amduscia,the visage of evil,amduscia,fear,LYRICS_NOT_FOUND
Halloween (Misfits Cover),AFI,halloween misfits cover,afi,fear,LYRICS_NOT_FOUND
Slinky,Thomas Fehlmann,slinky,thomas fehlmann,fear,LYRICS_NOT_FOUND
Distraught Desmond,Michael Giacchino,distraught desmond,michael giacchino,fear,LYRICS_NOT_FOUND
Saducismus Triumphatus,In Slaughter Natives,saducismus triumphatus,in slaughter natives,fear,LYRICS_NOT_FOUND
It is new Undestanding,Metricks & Rakur,it is new undestanding,metricks rakur,fear,LYRICS_NOT_FOUND
A Journey In The Dark,Bo Hansson,a journey in the dark,bo hansson,fear,LYRICS_NOT_FOUND
"michael, i will meet you at the end of time",Inca Ore,michael i will meet you at the end of time,inca ore,fear,LYRICS_NOT_FOUND
Candyman Featuring Franck Blac,DJ Cam,candyman featuring franck blac,dj cam,fear,LYRICS_NOT_FOUND
Ork alarm,Magma,ork alarm,magma,fear,LYRICS_NOT_FOUND
St. James Infirmary (Album Version),Isobel Campbell & Mark Lanegan,st james infirmary album version,isobel campbell mark lanegan,fear,LYRICS_NOT_FOUND
Spirits,Jackie-O Motherfucker,spirits,jackieo motherfucker,fear,LYRICS_NOT_FOUND
Winter Solstice,Ampop,winter solstice,ampop,fear,LYRICS_NOT_FOUND
Ghosts on Magnetic Tape III,Bass Communion,ghosts on magnetic tape iii,bass communion,fear,LYRICS_NOT_FOUND
Spooky Boogie,Gentle Giant,spooky boogie,gentle giant,fear,LYRICS_NOT_FOUND
Entry of the Crims,King Crimson,entry of the crims,king crimson,fear,LYRICS_NOT_FOUND
Eko Of The Past,Michael Giacchino,eko of the past,michael giacchino,fear,LYRICS_NOT_FOUND
Merry Go Round,The Candy Spooky Theater,merry go round,the candy spooky theater,fear,LYRICS_NOT_FOUND
Mörker genom tomrum,Library Tapes,mörker genom tomrum,library tapes,fear,LYRICS_NOT_FOUND
Alice,Psychic TV,alice,psychic tv,fear,LYRICS_NOT_FOUND
The Ghoultimate Duo,Ulver,the ghoultimate duo,ulver,fear,LYRICS_NOT_FOUND
Evil Inside,Agonoize,evil inside,agonoize,fear,LYRICS_NOT_FOUND
No One Here Gets Out Alive,Alien Vampires,no one here gets out alive,alien vampires,fear,LYRICS_NOT_FOUND
X-Files Theme,Mark Snow,xfiles theme,mark snow,fear,LYRICS_NOT_FOUND
The House on the Borderland,Electric Wizard,the house on the borderland,electric wizard,fear,LYRICS_NOT_FOUND
The Sound of a Finished Kiss,The Remote Viewer,the sound of a finished kiss,the remote viewer,fear,LYRICS_NOT_FOUND
Coma (Ki:Theory remix),Sasha,coma kitheory remix,sasha,fear,LYRICS_NOT_FOUND
Gold Dust Afternoon,The Gentleman Losers,gold dust afternoon,the gentleman losers,fear,LYRICS_NOT_FOUND
Saturday Evening,Tomasz Bednarczyk,saturday evening,tomasz bednarczyk,fear,LYRICS_NOT_FOUND
07,Panda Bear,,panda bear,fear,LYRICS_NOT_FOUND
trip#2,Klever,trip2,klever,fear,LYRICS_NOT_FOUND
Lolita,Meret Becker,lolita,meret becker,fear,LYRICS_NOT_FOUND
Da Dum,Cloud Cult,da dum,cloud cult,fear,LYRICS_NOT_FOUND
Anthem (Antediluvian Adaptation),Christian Scott,anthem antediluvian adaptation,christian scott,fear,LYRICS_NOT_FOUND
Deae Noctis,Elane,deae noctis,elane,fear,LYRICS_NOT_FOUND
Dub Addiction,Spooky,dub addiction,spooky,fear,LYRICS_NOT_FOUND
Kindergarden,And One,kindergarden,and one,fear,LYRICS_NOT_FOUND
Calabi Yau Manifold,Dopplereffekt,calabi yau manifold,dopplereffekt,fear,LYRICS_NOT_FOUND
Prophecy (raining blood remix by First Black Pope),Unter Null,prophecy raining blood remix by first black pope,unter null,fear,LYRICS_NOT_FOUND
electron gate,Zoviet France,electron gate,zoviet france,fear,LYRICS_NOT_FOUND
Music Box (From Candyman),Philip Glass,music box from candyman,philip glass,fear,LYRICS_NOT_FOUND
In Vienna,Moondog,in vienna,moondog,fear,LYRICS_NOT_FOUND
TRICK or TREAT,The Candy Spooky Theater,trick or treat,the candy spooky theater,fear,LYRICS_NOT_FOUND
City Of Museums,Sandro Perri,city of museums,sandro perri,fear,LYRICS_NOT_FOUND
Falling Curtain,Deadchovsky,falling curtain,deadchovsky,fear,LYRICS_NOT_FOUND
Hyperelliptic Surfaces,Dopplereffekt,hyperelliptic surfaces,dopplereffekt,fear,LYRICS_NOT_FOUND
Slow Motion People,Alias,slow motion people,alias,fear,LYRICS_NOT_FOUND
G-Force,King Geedorah,gforce,king geedorah,fear,LYRICS_NOT_FOUND
Into The Woods,Evangelicals,into the woods,evangelicals,fear,LYRICS_NOT_FOUND
I.N.R.I. (In Necro Reality Interactive),T3CHN0PH0B1A,inri in necro reality interactive,t3chn0ph0b1a,fear,LYRICS_NOT_FOUND
Mók,Hilmar Örn Hilmarsson,mók,hilmar örn hilmarsson,fear,LYRICS_NOT_FOUND
St. Jarna,Depeche Mode,st jarna,depeche mode,fear,LYRICS_NOT_FOUND
Murder Toy in the Closet,The Candy Spooky Theater,murder toy in the closet,the candy spooky theater,fear,LYRICS_NOT_FOUND
"Another Song About Jesus, a Wedding Sheet, and a Bowie Knife",Jay Munly,another song about jesus a wedding sheet and a bowie knife,jay munly,fear,LYRICS_NOT_FOUND
Fire Weather,Sutekh,fire weather,sutekh,fear,LYRICS_NOT_FOUND
imaginary girl,David Lynch,imaginary girl,david lynch,fear,LYRICS_NOT_FOUND
Anything That Helps,Bridge Underwater,anything that helps,bridge underwater,fear,LYRICS_NOT_FOUND
Still Small Voice,Tuxedomoon,still small voice,tuxedomoon,fear,LYRICS_NOT_FOUND
Oracion Nocturna,Hocico,oracion nocturna,hocico,fear,LYRICS_NOT_FOUND
"At Night, Under Artificial Light",Ginormous,at night under artificial light,ginormous,fear,LYRICS_NOT_FOUND
Kakonita (Deathprod Mix),Nils Petter Molvær,kakonita deathprod mix,nils petter molvær,fear,LYRICS_NOT_FOUND
Aleida's Theme,The Ladybug Transistor,aleidas theme,the ladybug transistor,fear,LYRICS_NOT_FOUND
Compactification,Dopplereffekt,compactification,dopplereffekt,fear,LYRICS_NOT_FOUND
Mahlah,John Zorn,mahlah,john zorn,fear,LYRICS_NOT_FOUND
15 Minutes (Lights Out Edit),Psyche,minutes lights out edit,psyche,fear,LYRICS_NOT_FOUND
Holomorpic n-0 Form,Dopplereffekt,holomorpic n0 form,dopplereffekt,fear,LYRICS_NOT_FOUND
Buick to the Moon,Cyann & Ben,buick to the moon,cyann ben,fear,LYRICS_NOT_FOUND
"Yo, Ho! (A Pirate's Life For Me)",Disney Characters,yo ho a pirates life for me,disney characters,fear,LYRICS_NOT_FOUND
Mirror Symmetry,Dopplereffekt,mirror symmetry,dopplereffekt,fear,LYRICS_NOT_FOUND
Interlude,Witold Lutosławski,interlude,witold lutosławski,fear,LYRICS_NOT_FOUND
Barred Spirals,Synaesthesia,barred spirals,synaesthesia,fear,LYRICS_NOT_FOUND
G,The Amalgamation Of Soundz,g,the amalgamation of soundz,fear,LYRICS_NOT_FOUND
Urban Aire,Afro Celts,urban aire,afro celts,fear,LYRICS_NOT_FOUND
Escape City Scrapers,Mono in VCF,escape city scrapers,mono in vcf,fear,LYRICS_NOT_FOUND
Wainwright,Antic Clay,wainwright,antic clay,fear,LYRICS_NOT_FOUND
Non Vanishing Harmonic Spinor,Dopplereffekt,non vanishing harmonic spinor,dopplereffekt,fear,LYRICS_NOT_FOUND
Dowry,Cepia,dowry,cepia,fear,LYRICS_NOT_FOUND
felt tip hip kids,Love Is All,felt tip hip kids,love is all,fear,LYRICS_NOT_FOUND
Temps partiel,Montag,temps partiel,montag,fear,LYRICS_NOT_FOUND
Crystal,Mannheim Steamroller,crystal,mannheim steamroller,fear,LYRICS_NOT_FOUND
Navigating the Void,Disappears,navigating the void,disappears,fear,LYRICS_NOT_FOUND
"Fire, Damp & Air",The Advisory Circle,fire damp air,the advisory circle,fear,LYRICS_NOT_FOUND
Navigatoria,志方あきこ,navigatoria,志方あきこ,fear,LYRICS_NOT_FOUND
Hypersurface,Dopplereffekt,hypersurface,dopplereffekt,fear,LYRICS_NOT_FOUND
Ripped Apart,Dawn of Ashes,ripped apart,dawn of ashes,fear,LYRICS_NOT_FOUND
Mister Long Shanks: O Mother I Am Your Fantasy,Gong,mister long shanks o mother i am your fantasy,gong,fear,LYRICS_NOT_FOUND
Neuron,Noise Unit,neuron,noise unit,fear,LYRICS_NOT_FOUND
Mars Rain,James Bernard,mars rain,james bernard,fear,LYRICS_NOT_FOUND
Through The Night,Oöphoi,through the night,oöphoi,fear,LYRICS_NOT_FOUND
Dimension 11,Dopplereffekt,dimension 11,dopplereffekt,fear,LYRICS_NOT_FOUND
Call Of The Space Siren,Combustible Edison,call of the space siren,combustible edison,fear,LYRICS_NOT_FOUND
遥かなる旅路,志方あきこ,遥かなる旅路,志方あきこ,fear,LYRICS_NOT_FOUND
The Day It All Went Wrong,Antiworld,the day it all went wrong,antiworld,fear,LYRICS_NOT_FOUND
Double,Love of Diagrams,double,love of diagrams,fear,LYRICS_NOT_FOUND
The Fall Of Light,Der Blaue Reiter,the fall of light,der blaue reiter,fear,LYRICS_NOT_FOUND
Don't Feel Bad,Bridge Underwater,dont feel bad,bridge underwater,fear,LYRICS_NOT_FOUND
Recorded,AGF/Delay,recorded,agfdelay,fear,LYRICS_NOT_FOUND
まほろば,志方あきこ,まほろば,志方あきこ,fear,LYRICS_NOT_FOUND
Track 03,M83,track 03,m83,fear,LYRICS_NOT_FOUND
There may be a tiger,Domotic,there may be a tiger,domotic,fear,LYRICS_NOT_FOUND
Luci In The Sky With Demons,Marilyn Manson & The Spooky Kids,luci in the sky with demons,marilyn manson the spooky kids,fear,LYRICS_NOT_FOUND
amb010-Na holmah...,Georg Taraman,amb010na holmah,georg taraman,fear,LYRICS_NOT_FOUND
Graviton,Dopplereffekt,graviton,dopplereffekt,fear,LYRICS_NOT_FOUND
See You In Hell (Remake By Monolith),Suicide Commando,see you in hell remake by monolith,suicide commando,fear,LYRICS_NOT_FOUND
State Of Grace,Pink Industry,state of grace,pink industry,fear,LYRICS_NOT_FOUND
Don't Frighten Them,Alamo Race Track,dont frighten them,alamo race track,fear,LYRICS_NOT_FOUND
Tangled Beams,Belbury Poly,tangled beams,belbury poly,fear,LYRICS_NOT_FOUND
Filth,Marilyn Manson & The Spooky Kids,filth,marilyn manson the spooky kids,fear,LYRICS_NOT_FOUND
Let It Be So,Pauline Oliveros,let it be so,pauline oliveros,fear,LYRICS_NOT_FOUND
Teardown,Front Line Assembly,teardown,front line assembly,fear,LYRICS_NOT_FOUND
うたかたの花,志方あきこ,うたかたの花,志方あきこ,fear,LYRICS_NOT_FOUND
A Surface Pest,Disko-ions,a surface pest,diskoions,fear,LYRICS_NOT_FOUND
of those great walls,Tonikom,of those great walls,tonikom,fear,LYRICS_NOT_FOUND
The accidental remote viewer,Natural Snow Buildings,the accidental remote viewer,natural snow buildings,fear,LYRICS_NOT_FOUND
Let Your Ego Die,Marilyn Manson & The Spooky Kids,let your ego die,marilyn manson the spooky kids,fear,LYRICS_NOT_FOUND
Oración nocturna,Hocico,oración nocturna,hocico,fear,LYRICS_NOT_FOUND
