track,artist,final_emotion,reason,lyrics
Terry Relieved of Duty,Kristopher Carter,sadness,Track was not found,
Heavenly Star (Count Down Remix),Genki Rockets,reflective,Track was not found,
Wonderful Grace Of Jesus (Congregational),Ray Walker,reflective,Track was not found,
Heavenly Star (Space Walk Remix),Genki Rockets,sadness,Track was not found,
Massage Situation,Flying Lotus,reflective,Track was not found,
Sweet Love for Planet Earth,Fuck Buttons,joy,Track was not found,
Knight Rider,of Montreal,reflective,Track was not found,
Some Grass,Sleep,sadness,Track was not found,
Leit að lífi,Sigur Rós,reflective,Track was not found,
Drippy Eye,Black Moth Super Rainbow,reflective,Track was not found,
Foetus,Efterklang,reflective,Track was not found,
No Day Massacre,Mr. Oizo,sadness,Track was not found,
Never Leave,XXYYXX,neutral,Track was not found,
Pet Monster Shotglass,Flying Lotus,neutral,Track was not found,
Reunion 2,AFX,neutral,Track was not found,
Vendetta,Fantômas,sadness,Track was not found,
Controlled Environment,Flykkiller,sadness,Track was not found,
Serged,Mount Kimbie,sadness,Track was not found,
The Picture Inside,Quantic,neutral,Track was not found,
Y Ahora Tu,"Up, Bustle and Out",reflective,Track was not found,
"There's No Fucking Rules, Dude",!!!,reflective,Track was not found,
The Turnaround,The Herbaliser,neutral,Track was not found,
Good Block Bad Block,Blockhead,reflective,Track was not found,
Arthur's Birds,Teebs,reflective,Track was not found,
Ave Gengis Khan,Os Mutantes,neutral,Track was not found,
UnBirthday,Pogo,sadness,Track was not found,
The Rapanthem,Modeselektor,sadness,Track was not found,
KooKooKa Fuk-U,!!!,sadness,Track was not found,
Karibien,Air France,reflective,Track was not found,
Ground Luminosity,Entheogenic,reflective,Track was not found,
Input Out,Orbital,sadness,Track was not found,
Ready Set Glow,Atlas Sound,sadness,Track was not found,
Eleventh!,Arovane,neutral,Track was not found,
Bang (explicit soundtrack),Rye Rye,neutral,Track was not found,
Crusher Dub,Vex'd,sadness,Track was not found,
New Dope,Funki Porcini,neutral,Track was not found,
Om Du Vore En Vakthund,Dungen,sadness,Track was not found,
(Baby I Don't Know) What you Want,Jacques Greene,neutral,Track was not found,
Analog Wormz Sequel,Mr. Oizo,neutral,Track was not found,
Headz Still aIn't Ready,DJ Vadim,sadness,Track was not found,
Now You See Me,Emeralds,sadness,Track was not found,
O.O.B.E.,The Orb,reflective,Track was not found,
1983 (Daedelus's Odd-Dance Party remix),Flying Lotus,sadness,Track was not found,
Responsible Stu,The Octopus Project,sadness,Track was not found,
Sea Mammal,Mr. Scruff,sadness,Track was not found,
Indio,Brant Bjork,sadness,Track was not found,
Xepha,Aphex Twin,sadness,Track was not found,
UT1 - Dot,Polygon Window,sadness,Track was not found,
We Aim,Yppah,sadness,Track was not found,
Angel Heart,DJ Cam,sadness,Track was not found,
Neurosomatic Circuit,Androcell,sadness,Track was not found,
Count Backwards to Black,Black Moth Super Rainbow,sadness,Track was not found,
We've Got Commodity,Dabrye,sadness,Track was not found,
C) Pt III,The Mars Volta,sadness,Track was not found,
Elephant Machine,Younger Brother,sadness,Track was not found,
Wendigo,Crippled Black Phoenix,neutral,Track was not found,
Telemetron,Hexstatic,sadness,Track was not found,
The Dusk,DJ Food,reflective,Track was not found,
Splash,Can,sadness,Track was not found,
Millimillenary,Cocteau Twins,neutral,Track was not found,
Cyan,Monolake,sadness,Track was not found,
Osho,The Future Sound of London,reflective,Track was not found,
Surrogate People (Album Version),John Frusciante and Josh Klinghoffer,sadness,Track was not found,
I guess she ...,Dzihan & Kamien,neutral,Track was not found,
When Sound Becomes Colour,The Infinity Project,neutral,Track was not found,
Annanas - Cosmic Rocker Dub,Tosca,reflective,Track was not found,
Auto Pilot,Lusine,sadness,Track was not found,
Perimeters,Aes Dana,sadness,Track was not found,
German Bigflies,port-royal,sadness,Track was not found,
Phase IV,Porcupine Tree,sadness,Track was not found,
Searchin,Eminem,reflective,Track was not found,
Lantau,Monolake,sadness,Track was not found,
Molten Love,The Orb,reflective,Track was not found,
Prague Radio,Plaid,sadness,Track was not found,
"Papua New Guinea (12"" Version)",The Future Sound of London,sadness,Track was not found,
Phase III,Porcupine Tree,sadness,Track was not found,
Bib,Mouse on Mars,sadness,Track was not found,
So Scientific,Dabrye,sadness,Track was not found,
How To Measure A Planet?,The Gathering,reflective,Track was not found,
Tranny Ride,Bongripper,sadness,Track was not found,
Level One,Entheogenic,neutral,Track was not found,
Wacky Tobacky,NRBQ,reflective,Track was not found,
O.K.,Fluke,neutral,Track was not found,
Song for Isabelle,Stimming,sadness,Track was not found,
"One for the Crime Scene, a Bullet for Your Time",Prefuse 73,sadness,Track was not found,
Triptych Pt. 3,Blockhead,sadness,Track was not found,
The Dark Forest Joggers,Black Moth Super Rainbow,sadness,Track was not found,
Bahaar,Nitin Sawhney,neutral,Track was not found,
Absolute Love,Entheogenic,reflective,Track was not found,
Without Thought,Entheogenic,neutral,Track was not found,
Sigh's Smell of Farewell,Cocteau Twins,sadness,Track was not found,
Beyond Zero,Entheogenic,sadness,Track was not found,
Erophone,Pluto Project,neutral,Track was not found,
Drink Malk,Ochre,sadness,Track was not found,
Wind Garden,Mario Galaxy Orchestra,joy,Track was not found,
Pacific(Grooverider remix),808 State,excitement,Track was not found,
Athletic XXI,Soulitude,excitement,Track was not found,
We Are The Lions,Blues 'n' Breakers,excitement,Track was not found,
Dance of the Headhunters,Tito Puente,sadness,Track was not found,
A Toast to Men,Willa Ford,sadness,Track was not found,
The Freeze,Albert Collins,sadness,Track was not found,
Closing Medley: Folsom Prison Blues/I Walk The Line/Ring Of Fire/The Rebel - Johnny Yuma (Live),Johnny Cash with The Carter Family The Statler Brothers & Carl Perkins,sadness,Track was not found,
Ellesmere,Wouter Bruys,reflective,Track was not found,
CAPTAIN MAN,Jimmy Powell,neutral,Track was not found,
Strollin' with Bones,T-Bone Walker,sadness,Track was not found,
Blues Is My Business,Etta James,sadness,Track was not found,
Maria's Beautiful Mess,Ellis Paul,joy,Track was not found,
I'll Still Be a Geek After Nobody Thinks it's Chic (the Nerd Anthem),Marian Call,neutral,Track was not found,
Lorde - Bravado,[unknown],neutral,Track was not found,
"Trail of Tears Song, We Will Go Together",Joy Harjo,sadness,Track was not found,
Our Love Is Like A Holiday,Michael Bolton,joy,Track was not found,
Black And Brown Cherries,Abdullah Ibrahim,sadness,Track was not found,
Ski Doodle,Richard Hayman,joy,Track was not found,
Take A Vacation,63 Crayons,sadness,Track was not found,
come alone,alyrik,neutral,Track was not found,
Party Fever,Scorcher,joy,Track was not found,
I Am Raw (feat. Swizzz),SwizZz,joy,Track was not found,
サムライソウル,ウルフルズ,joy,Track was not found,
Playahatian,Ying Yang Twins,excitement,Track was not found,
Let's Get Loud (Castle Hill Club Mix  Bastone and Burnz),Jennifer Lopez,excitement,Track was not found,
Feelgood Lies,No Angels,joy,Track was not found,
Counting Backwards,Lucrecia,calm,Track was not found,
Random [Menta Remix Ft. Riko],Lady Sovereign,excitement,Track was not found,
Man Listen,Buckshot & 9th Wonder,joy,Track was not found,
Soldier Girl Remix (Polyphonic Spree),RJD2,excitement,Track was not found,
Banishment of Love,The M's,joy,Track was not found,
The Object Of My Affection,Jimmie Grier & His Orchestra; vocal by Pinky Tomlin,excitement,Track was not found,
The House Detective,Stevie King,reflective,Track was not found,
Quinine,Nine,joy,Track was not found,
Too Busy to Die,Bounty Killer,joy,Track was not found,
Ocotillo Nights,Moonjabber,joy,Track was not found,
恋のPROJECTION,菊池桃子,joy,Track was not found,
Ain't Nobody (Radio Version),Ab-So-Lute,joy,Track was not found,
Cold as A Butcher [Clean],L.E.G.A.C.Y.,joy,Track was not found,
Denn ich bin ein Star,Sebastianos Konstino,neutral,Track was not found,
You Got To Be There,Gustav Magnusson,joy,Track was not found,
"1, 2, 1, 2",George the Poet,joy,Track was not found,
A Sad Story,DecK the Guvnor,joy,Track was not found,
I Was Made For Loving You (Remix),Queen of Japan,joy,Track was not found,
Margarita,Verde3,reflective,Track was not found,
We Be Clubbin' feat. DMX,Ice Cube,joy,Track was not found,
No Measurement,Gloria Deluxe,reflective,Track was not found,
FURIOUS AND FAST - / AUDIOJUNGLE / ROYAL...,twisterium,neutral,Track was not found,
Call It Inspiration,Wendy Rich,joy,Track was not found,
You Can Be More,Byron Bank,excitement,Track was not found,
Shaggalistic,Louiv,excitement,Track was not found,
I'm Hot,Tawny Heath,joy,Track was not found,
约翰蓝农,五月天,joy,Track was not found,
'Til Death Do Us Part,Heard,excitement,Track was not found,
이름이 뫄예요?,포미닛,excitement,Track was not found,
Confident (Cover),Mike Singer,joy,Track was not found,
This Is Why I'm Hot (Remixx),Che'Nelle,excitement,Track was not found,
Positive day,Peelkor,excitement,Track was not found,
Western,Peelkor,neutral,Track was not found,
03 - Drown In My Own Tears,Ray Charles,sadness,Track was not found,
02 - A Fool For You,Ray Charles,sadness,Track was not found,
07 - Sticks And Stones,Ray Charles,reflective,Track was not found,
13 - You Are My Sunshine,Ray Charles,reflective,Track was not found,
I Do Rock & Roll,Golden Earring,excitement,Track was not found,
Who Dat (Explicit Version),J. Cole,excitement,Track was not found,
Ratio Shmatio,Infected Mushroom,excitement,Track was not found,
Horus The Chorus,Infected Mushroom,excitement,Track was not found,
Silly Boy (Richard Vission RMX),Eva Simons,excitement,Track was not found,
Masters Of The Universe,Juno Reactor,excitement,Track was not found,
Down River,M.I.A.,excitement,Track was not found,
Suomi Finland,Jaga Jazzist,excitement,Track was not found,
You Probably Couldn't See For The Lights...,Arctic Monkeys,excitement,Track was not found,
DANCE,Battles,excitement,Track was not found,
Clash,Junkie XL,excitement,Track was not found,
Numb/Encore - Amended Version,Jay-Z and Linkin Park,excitement,Track was not found,
Flashlight Fight,The Go! Team,excitement,Track was not found,
Bloscid,Boxcutter,excitement,Track was not found,
One More Won't Hurt,Houston Calls,excitement,Track was not found,
Etude IX (Presto possibile),Robert Schumann,excitement,Track was not found,
Bis zum bitteren Ende,Die Toten Hosen,excitement,Track was not found,
Blame it on Me,Floor Thirteen,excitement,Track was not found,
School's Out (Album/Single Version),Alice Cooper,excitement,Track was not found,
Molly's Hangover,Kings of Leon,excitement,Track was not found,
Do You Hear?,Mr. Scruff,joy,Track was not found,
Hippy Death Suite,Clinic,excitement,Track was not found,
Piano Playa Hata,Wagon Christ,excitement,Track was not found,
Cat's Squirrel,Jethro Tull,neutral,Track was not found,
Funk Academy,DJ Fresh,excitement,Track was not found,
Twirl (Photoshoot Rmx),Matmos,excitement,Track was not found,
Prince Caspian Flees,Harry Gregson-Williams,excitement,Track was not found,
Verbal (Kid 606 Dancehall Devastation mix),Amon Tobin,neutral,Track was not found,
Hule Lam,Juno Reactor,neutral,Track was not found,
Es ist ein Ros entsprungen,Michael Praetorius,excitement,Track was not found,
Pyramid,Photek,excitement,Track was not found,
Road Of Bones,Acoustic Ladyland,excitement,Track was not found,
Peter Street,Engineers,excitement,Track was not found,
Memoria (Sutekh's Trisagion mix),Murcof,excitement,Track was not found,
Ti Born,Plaid,neutral,Track was not found,
The Illness (Album Mix),Kid606,excitement,Track was not found,
I am the One,NOFX,excitement,Track was not found,
Sciew Spoc,Gescom,excitement,Track was not found,
Textile Ranch,Felt,excitement,Track was not found,
African Rundown,David Arnold,excitement,Track was not found,
Virmire Ride,Jack Wall and Sam Hulick,excitement,Track was not found,
The Ground,Mendetz,excitement,Track was not found,
Different Strokes,State Of Mind,excitement,Track was not found,
Stoned Love,The Jeevas,excitement,Track was not found,
On Bridge Number 9,John Powell,neutral,Track was not found,
Hip Hop Star (Feat Big Boi & Sleepy Brown) 2,Beyoncé,excitement,Track was not found,
Please Don't Let Me Be Misunderstood,Santa Esmeralda,excitement,Track was not found,
Im The God Of Traffic,Black Wire,excitement,Track was not found,
strange games,梶浦由記,excitement,Track was not found,
A Tricky Spot for 007,David Arnold,excitement,Track was not found,
take hold,Mika Miko,excitement,Track was not found,
Truck Drive,Michael Kamen,excitement,Track was not found,
Rustem,Taraf de Haïdouks,excitement,Track was not found,
Madness (I Prefer This Mix),Bart Claessen & Dave Schiemann,reflective,Track was not found,
Lithium Flower,Yoko Kanno/Time Jensen,excitement,Track was not found,
Nice (Eric Prydz Remix),Duran Duran,excitement,Track was not found,
The Harvester Returns,Danny Elfman,excitement,Track was not found,
Ambiguous drum's grief,石井妥師,excitement,Track was not found,
Vibrate To This,Slyde,excitement,Track was not found,
Bell 134 (Lee Coombs Nu edit),Lee Coombs,excitement,Track was not found,
神風,"Kagrra,",excitement,Track was not found,
Stars Everywhere,Souls Vibrating In The Universe,excitement,Track was not found,
In November,Front 242,excitement,Track was not found,
Die Stadt (Instrumental),Unheilig,excitement,Track was not found,
Musical play smiling rebellious flower,石井妥師,excitement,Track was not found,
Dance Of Mr. Gumble,A.C.T,excitement,Track was not found,
Freak Me,Total Science,excitement,Track was not found,
Swan Lake,Total Science,excitement,Track was not found,
break it down again,梶浦由記,excitement,Track was not found,
HEY JERKS,Youjeen,excitement,Track was not found,
Bizness,DJ Samurai,excitement,Track was not found,
Chalito,Noel,joy,Track was not found,
Burn Tower,Clint Mansell,neutral,Track was not found,
himitsu,"Kagrra,",excitement,Track was not found,
circus,Deadman,excitement,Track was not found,
Chariot Race,Hans Zimmer,excitement,Track was not found,
Ear Ever Hear,xbxrx,excitement,Track was not found,
The Charleston,Winifred Atwell,excitement,Track was not found,
証,Zone,excitement,Track was not found,
Baby's On Fire,801,excitement,Track was not found,
Jelly Belly,A Thorn For Every Heart,excitement,Track was not found,
CEI3C - Sentient,Dieselboy,excitement,Track was not found,
Drum Bass Sonics and Edit,Fridge,excitement,Track was not found,
007 Takes The Lektor,John Barry,excitement,Track was not found,
HAPPY HAPPY DOLL,Youjeen,excitement,Track was not found,
Tot Taraful,Taraf de Haïdouks,excitement,Track was not found,
ANOTHER,Youjeen,excitement,Track was not found,
Human Spine,Rocket from the Crypt,excitement,Track was not found,
Children Go `Round (Demissenw),Dee Dee Bridgewater,neutral,Track was not found,
